"activity" "description" "subject"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "16"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
3 "walkingdownstairs" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "17"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "19"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
4 "sitting" "21"
